,POSIXtime,yr,mon,day,hr,COS.60,CO2.60,CO.60,H2O.60,COS.7,CO2.7,CO.7,H2O.7
223,1407648579,2014,8,10,6,436.4652006,429.3762174,176.2483846,1.434706061,423.9482688,428.9613231,175.0069345,1.497006548
224,1407652179,2014,8,10,7,426.8071568,417.9964909,171.5281706,1.455770419,424.9032612,414.3119903,170.9001749,1.495288787
225,1407655779,2014,8,10,8,429.4075294,406.6127226,171.6658151,1.466080056,418.8681803,402.6095685,170.2965148,1.506414864
226,1407659379,2014,8,10,9,424.946789,400.7896135,166.4402527,1.465915265,415.8125699,397.5067481,167.5273182,1.513110743
227,1407662979,2014,8,10,10,426.0676383,396.5060805,166.2509584,1.50648183,419.7748132,393.3756616,165.1980224,1.569189351
228,1407666580,2014,8,10,11,423.3741349,390.832485,163.0166582,1.584090964,415.1918066,386.7305039,161.8625275,1.663445492
229,1407670180,2014,8,10,12,446.31015,385.1513692,154.0197778,1.633089455,442.6778886,382.8479173,152.3303614,1.686824948
230,1407673780,2014,8,10,13,442.2433064,384.3628533,149.0237006,1.641285615,436.3628859,383.0322539,149.4111843,1.703429822
231,1407677379,2014,8,10,14,455.5261412,383.0891022,145.4601262,1.710940684,466.8498981,384.5235581,148.8034591,1.80542955
232,1407680979,2014,8,10,15,474.239851,391.5833904,159.5789337,1.843640363,475.7640825,393.2158332,157.3690964,1.913031266
233,1407684579,2014,8,10,16,489.0413154,394.0180359,149.3077896,1.869041788,481.0288579,394.5454027,143.7610377,1.925579247
234,1407688179,2014,8,10,17,475.879591,397.0196417,143.9596283,1.873502053,473.7090386,398.2690506,139.0125863,1.933856527
235,1407691779,2014,8,10,18,474.1582053,396.8931846,121.4780443,1.871632277,476.2962066,398.2735242,120.3682657,1.918899822
236,1407695380,2014,8,10,19,470.5390797,396.0899055,116.8665804,1.869205,475.3473073,394.6797034,118.0657137,1.894354467
237,1407698980,2014,8,10,20,477.3537633,390.2888725,125.6921708,1.661824469,477.1415868,392.0353947,126.2332233,1.756028734
238,1407702580,2014,8,10,21,460.8847497,392.3062026,124.6331859,1.566207193,461.0100428,394.0840952,123.7098166,1.544173828
239,1407706180,2014,8,10,22,454.7288637,391.5978418,119.8559775,1.377991802,454.5152216,392.8964281,115.4681848,1.327874916
240,1407709779,2014,8,10,23,465.0757853,392.7507797,109.7180865,1.211004455,456.6372632,396.1985665,109.4897992,1.263276412
241,1407713379,2014,8,11,0,459.5442088,393.2793778,106.9884957,1.182575866,460.5684017,396.3623662,107.1730641,1.237447992
242,1407716979,2014,8,11,1,459.010419,394.6601184,113.0497903,1.222380098,460.4197039,397.4110934,113.7660744,1.260321569
243,1407720580,2014,8,11,2,465.8596295,394.7898448,109.4058653,1.238111229,465.0754795,397.6628792,111.1447786,1.291994215
244,1407724180,2014,8,11,3,467.5398404,393.9732332,112.7821946,1.298732849,461.9356051,396.4890487,111.8015559,1.309033661
245,1407727780,2014,8,11,4,483.9742347,395.7555876,108.4871335,1.395455475,478.938213,396.8808879,106.6159774,1.430696684
246,1407731380,2014,8,11,5,465.2022568,396.4608448,107.1783761,1.359832696,462.910396,395.8090549,106.8110886,1.448787291
247,1407734979,2014,8,11,6,449.1556488,390.0815449,105.1198423,1.306437095,455.5126253,388.3074636,104.4596597,1.340025837
248,1407738579,2014,8,11,7,462.1005585,386.7332376,101.1585326,1.238156969,464.8473315,386.5072613,100.0104599,1.258239519
249,1407742179,2014,8,11,8,464.8857027,386.6032605,98.90720428,1.140265433,467.6666146,386.336989,99.15785232,1.185783264
250,1407745779,2014,8,11,9,460.4819776,386.7540243,98.50226691,1.062584693,459.6074235,386.6067245,97.87231106,1.093354477
251,1407749379,2014,8,11,10,472.8852926,386.702794,97.27397036,1.054906131,468.794398,386.5396805,96.86463751,1.097759718
252,1407752980,2014,8,11,11,458.4371453,386.4714826,95.87677162,0.97133912,461.291354,386.3185848,95.77566803,1.001967346
253,1407756580,2014,8,11,12,469.0230218,387.0161925,95.73343759,0.943473316,471.4763535,386.8348249,95.10238588,0.969042006
254,1407760180,2014,8,11,13,475.9860244,386.9750593,94.32196973,0.934125205,476.0737983,386.758432,95.88159036,1.036486458
255,1407763780,2014,8,11,14,470.154843,386.7051414,97.51466822,0.983757247,471.3590065,386.8745612,97.60905247,1.029188469
256,1407767379,2014,8,11,15,470.5434867,387.1964702,99.78202541,0.995364321,468.8416162,387.1345114,99.08979208,1.071822008
257,1407770979,2014,8,11,16,483.1673814,387.1405653,103.320629,1.101315168,482.4084565,388.1226076,104.9672387,1.116209299
258,1407774579,2014,8,11,17,486.4660331,387.325163,104.1248478,1.104346662,480.4985176,388.0965466,103.5885455,1.16563931
259,1407778179,2014,8,11,18,474.5301384,388.1219216,100.76659,1.151340573,476.57541,389.4669791,103.463224,1.213619697
260,1407781780,2014,8,11,19,483.0960101,390.084253,108.8299314,1.218542081,476.8857728,391.8747534,108.5581374,1.259447835
261,1407785380,2014,8,11,20,469.5431828,393.8476981,109.3370021,1.282665182,465.8581346,394.6034904,109.1532072,1.305560241
262,1407788980,2014,8,11,21,464.9064326,395.069314,110.411326,1.302700377,466.9564215,395.3301398,108.982855,1.301265105
263,1407792580,2014,8,11,22,473.1087274,394.6654703,113.181806,1.305738352,461.4842853,397.9293163,114.6989382,1.327024937
264,1407796179,2014,8,11,23,471.1241878,396.0565446,115.7446242,1.292858994,471.9616538,395.3972705,112.0943201,1.291964446
265,1407799779,2014,8,12,0,440.1283654,390.1866051,106.1391554,1.192801522,449.1975055,391.5647928,105.4922312,1.233063002
266,1407803379,2014,8,12,1,470.0014614,393.9550337,106.8666131,1.27625324,465.145637,394.4822394,106.9160191,1.327003326
267,1407806979,2014,8,12,2,468.0397802,389.2667968,108.6094441,1.213046648,469.6580759,391.5740301,107.9277366,1.25917295
268,1407810579,2014,8,12,3,471.238839,393.3021988,108.4771667,1.207653198,464.2193953,397.158945,108.3521464,1.249662427
269,1407814180,2014,8,12,4,459.2165798,401.5677516,111.3804485,1.309904679,463.4534088,400.9363882,111.4600893,1.36474318
270,1407817780,2014,8,12,5,473.874703,399.0200221,115.2289808,1.352727612,473.7084339,399.0062403,115.1190704,1.416838138
271,1407821380,2014,8,12,6,471.1929473,396.7755816,113.74728,1.423063003,468.388539,395.6170371,113.7410134,1.502189257
272,1407824979,2014,8,12,7,458.1615658,392.1991631,113.6348306,1.349944637,460.1017569,391.6504755,114.1965366,1.405758054
273,1407828579,2014,8,12,8,465.9850954,392.2120283,114.9058309,1.34118352,467.9221318,392.2075391,116.2975055,1.43821478
274,1407832179,2014,8,12,9,458.0657404,390.3223653,115.4936898,1.261041802,458.8110915,390.0820677,115.3317072,1.298294059
275,1407835779,2014,8,12,10,475.6836927,388.2220982,114.7888325,1.351293673,472.6260401,387.8862725,112.1622762,1.417853975
276,1407839379,2014,8,12,11,476.7490305,387.2148962,110.5978612,1.334524441,483.7434095,386.14586,111.7217314,1.474244467
277,1407842980,2014,8,12,12,470.5968632,386.067884,109.5044667,1.143130182,471.6538446,385.7378222,110.804289,1.326047029
278,1407846580,2014,8,12,13,463.5408949,386.2120892,111.3044634,1.180817682,467.2087926,386.6322076,111.0631804,1.290693546
279,1407850180,2014,8,12,14,475.6190409,386.037176,107.2499291,1.170519064,472.5428129,386.2665381,107.9924943,1.272879916
280,1407853779,2014,8,12,15,467.7583496,386.8301848,107.427429,1.185595237,465.7925321,387.2771258,106.613777,1.240157772
281,1407857379,2014,8,12,16,461.7106021,386.2600683,106.592638,1.099119609,461.4437737,386.3138942,106.8240184,1.172531862
282,1407860979,2014,8,12,17,466.6002918,387.0668926,110.7687529,1.13767926,467.4697062,387.5947681,111.451202,1.25365727
283,1407864579,2014,8,12,18,452.2803551,387.0506387,110.138701,1.187052109,452.2685719,391.6045043,110.5335115,1.273136956
284,1407868179,2014,8,12,19,447.3260241,391.1500311,118.0149478,1.161396369,454.2129123,398.5865172,119.1437402,1.232320272
285,1407871780,2014,8,12,20,453.1281185,395.7404637,121.6145243,1.178235447,455.3669533,404.5209254,120.2064805,1.228993996
286,1407875380,2014,8,12,21,454.2992581,404.0987715,118.2745357,1.210508687,450.5948725,410.913621,118.4557453,1.248656276
287,1407878980,2014,8,12,22,453.6736537,401.2942248,123.5889881,1.251145196,451.051806,403.6392058,123.343092,1.275564446
288,1407882580,2014,8,12,23,454.4449262,398.5166185,124.293908,1.251740307,450.6823033,399.6742981,123.7896664,1.268343651
289,1407972580,2014,8,14,0,463.6796155,410.6887315,113.8196724,1.329473966,464.0898036,420.0994218,114.9100467,1.342237646
290,1407976179,2014,8,14,1,458.8094238,416.3594414,115.8995072,1.299961047,457.7442423,426.4444479,117.5586422,1.323589592
291,1407979779,2014,8,14,2,461.7944273,414.8961479,116.065786,1.311555126,462.9186765,421.8829488,116.6670051,1.351519383
292,1407983379,2014,8,14,3,462.2306499,411.1209732,112.7770258,1.324035461,460.5434866,418.6075048,112.8558796,1.371586705
293,1407986979,2014,8,14,4,458.8312744,408.6485581,109.4378545,1.399052556,453.9548888,412.2381393,109.2775989,1.466933661
294,1407990579,2014,8,14,5,451.760481,405.1313843,112.1531183,1.483632598,451.5947363,405.6399549,112.2852504,1.445733808
295,1407994179,2014,8,14,6,471.4839286,397.0943766,117.3112262,1.627838478,476.2799256,396.8333334,117.493142,1.511332824
296,1407997780,2014,8,14,7,481.3007317,394.7817798,120.6847312,1.569990112,484.1122207,392.705872,121.6122315,1.534712751
297,1408001380,2014,8,14,8,479.527801,387.8331821,116.6740739,1.359794763,483.2883697,387.4173725,116.3367011,1.475527542
298,1408004980,2014,8,14,9,481.3695608,386.7347033,116.6756072,1.507317905,482.9859256,386.0433604,116.9795545,1.666400994
299,1408008579,2014,8,14,10,484.0250974,384.8429935,113.2077344,1.521572863,481.3324483,384.6262222,109.2314313,1.597847981
300,1408012179,2014,8,14,11,462.815705,385.5649935,106.7844878,1.407132751,456.722473,384.0395348,106.8221519,1.530814111
301,1408015779,2014,8,14,12,492.7423165,386.3595789,107.0520468,1.375853673,494.8961521,384.6454653,106.0195933,1.426349226
302,1408019379,2014,8,14,13,478.5413724,385.7488395,104.6849321,1.367878366,473.5371481,384.7150236,104.7346377,1.420468128
303,1408022979,2014,8,14,14,457.3947514,386.2034759,105.2613977,1.354321522,461.2659739,385.3263167,105.6621519,1.396049634
304,1408026580,2014,8,14,15,473.9090801,385.5356171,105.351748,1.417035642,486.4700647,385.1322773,104.7424631,1.487784079
305,1408030180,2014,8,14,16,484.7646774,384.9650763,104.3462832,1.347695349,480.4242773,384.8887662,104.3669379,1.426573923
306,1408033780,2014,8,14,17,468.1281907,386.3752151,104.8222361,1.300371355,474.3921587,386.770665,105.308762,1.451944257
307,1408037380,2014,8,14,18,451.5430979,385.7956226,105.2681873,1.345826802,451.6311393,389.1397847,105.018559,1.397789937
308,1408040979,2014,8,14,19,459.6589933,387.9347752,106.5123268,1.363830377,457.890145,402.1224652,104.4482102,1.345583724
309,1408044579,2014,8,14,20,466.0576879,392.5414597,109.1203702,1.32552912,459.8345755,407.1010211,105.4988215,1.314988023
310,1408048179,2014,8,14,21,461.1549064,399.842821,112.1244446,1.287451494,461.0353345,421.3727802,111.722793,1.302343619
311,1408051779,2014,8,14,22,458.1766417,402.3067124,112.2160975,1.328221927,453.8798949,425.9939301,117.6325733,1.345665711
312,1408055379,2014,8,14,23,472.502786,396.7792357,111.3213249,1.337038478,457.0416011,425.537731,115.9855464,1.379764582
313,1408058980,2014,8,15,0,451.2399478,415.5232189,114.7843611,1.361587011,447.3142438,433.8344875,116.9583622,1.344925021
314,1408062580,2014,8,15,1,462.6110428,412.8428526,107.4485965,1.335181327,459.3655472,430.1083655,108.3403671,1.362462103
315,1408066180,2014,8,15,2,463.4466774,407.0677006,108.1082193,1.248152221,470.1113668,436.7128775,108.5898166,1.302340136
316,1408069779,2014,8,15,3,459.8488627,423.6933997,115.5567947,1.263262723,454.4209033,445.3671412,116.2626582,1.262273734
317,1408073379,2014,8,15,4,461.4890141,419.6691097,130.2282388,1.209369763,429.0756474,451.742035,116.4225451,1.232784215
318,1408076979,2014,8,15,5,463.743646,405.5473074,114.4135341,1.278171034,441.0928254,433.8558659,123.5160386,1.420679759
319,1408080579,2014,8,15,6,479.9012507,411.7948381,121.151913,1.59406095,475.0637502,412.3327291,121.7109145,1.472089163
320,1408084179,2014,8,15,7,476.7023527,395.7822946,110.8074843,1.360449665,477.8988154,393.7386298,109.8971524,1.393424111
321,1408087779,2014,8,15,8,484.0303939,387.8945749,103.6297969,1.302531229,487.2103132,386.2778211,102.1928868,1.328703651
322,1408091380,2014,8,15,9,477.2839494,385.9292913,101.8698364,1.272054567,473.4842745,385.0239126,101.9310335,1.294569874
323,1408094980,2014,8,15,10,474.3721417,385.5085559,101.7502016,1.233231997,477.5254265,384.5030469,101.9464931,1.282257008
324,1408098580,2014,8,15,11,478.0361296,385.0355486,101.6256579,1.305050293,472.8960431,383.492482,102.4887334,1.355500241
325,1408102179,2014,8,15,12,454.8739514,385.5338287,102.7852642,1.262487318,457.3274994,384.0346987,103.3393361,1.313670941
326,1408105779,2014,8,15,13,466.1099699,385.0065275,103.2152548,1.184509022,463.1525692,383.9794814,103.7045219,1.238636715
327,1408109379,2014,8,15,14,466.6948908,385.0713372,103.325516,1.204719777,466.9699934,383.7043453,102.6058976,1.276434686
328,1408112979,2014,8,15,15,471.0203478,384.9058833,97.90530531,1.254243953,469.0289558,384.4446689,97.14921458,1.332603734
329,1408116579,2014,8,15,16,472.5635185,385.1218383,95.97259517,1.265232947,469.580101,384.0809107,96.39059382,1.346317301
330,1408120180,2014,8,15,17,473.0609012,385.1260813,95.34429377,1.172514385,468.9358747,384.8248077,95.84178331,1.240373243
331,1408123780,2014,8,15,18,481.5213001,385.3708975,97.33177975,1.183075084,484.2580299,386.1537555,97.07216889,1.26487364
332,1408127380,2014,8,15,19,481.7804872,385.0352377,97.68942006,1.269234064,484.7353084,388.2834359,97.24890281,1.344972301
333,1408130979,2014,8,15,20,485.5305552,385.5232106,98.51500927,1.304071229,482.5797478,388.5847299,98.55589595,1.398416872
334,1408134579,2014,8,15,21,473.395295,385.2641741,98.17272407,1.346516648,470.9473755,387.2416212,97.52004974,1.414842782
335,1408138179,2014,8,15,22,475.6807289,385.3247851,97.97730154,1.277023226,476.0663342,388.1615174,97.50250575,1.351416182
336,1408141779,2014,8,15,23,468.3661351,385.4317211,98.6683639,1.171251648,466.5514925,387.8970475,98.59527857,1.234219979
337,1408145379,2014,8,16,0,469.6514535,385.9980426,97.64696114,1.186105084,471.5132023,387.9453953,97.47298171,1.216309467
338,1408148980,2014,8,16,1,474.8110124,385.1363288,96.55417031,1.156265615,471.6462615,388.2948657,96.32459375,1.19597273
339,1408152580,2014,8,16,2,475.9219395,388.1766156,96.26517351,1.178579162,464.384487,408.0128828,94.11234138,1.232238808
340,1408156180,2014,8,16,3,480.1901594,385.1793597,97.67781427,1.323539344,476.768798,390.4961171,97.19751358,1.342235659
341,1408159779,2014,8,16,4,476.3570644,385.8440329,102.2206782,1.207276536,477.4233482,386.9128114,102.3680434,1.211619571
342,1408163379,2014,8,16,5,465.0707437,385.8631561,104.0417674,1.099489525,465.0427524,386.2191084,104.6154833,1.199222615
343,1408166979,2014,8,16,6,475.9846711,385.6782563,105.2034433,1.040132198,472.3809887,384.6075535,105.0532669,1.10339455
344,1408170579,2014,8,16,7,476.7723502,384.8568709,103.7449516,0.980935764,479.5841875,383.2893666,103.4391618,1.05089295
345,1408174179,2014,8,16,8,474.1667568,384.3955071,102.9442785,0.904329176,470.8789,383.0354148,102.9718784,1.014862191
346,1408177780,2014,8,16,9,471.5477439,384.4181836,103.2059921,1.019417948,470.2072478,383.5554954,103.3678794,1.10760319
347,1408181380,2014,8,16,10,473.1518348,383.9334829,104.0088052,0.940936556,474.6882862,382.7274864,104.0495996,0.987191167
348,1408184980,2014,8,16,11,479.0793278,383.3326436,103.8781392,0.971538599,482.8614384,382.8105703,102.660753,1.050373811
349,1408188580,2014,8,16,12,434.8533739,383.9348461,103.3273329,1.169851885,432.6274352,383.1269023,103.397475,1.258153849
350,1408192179,2014,8,16,13,455.6251435,382.9342934,102.8927984,1.225365084,461.3822495,382.3880706,103.6743351,1.293814059
351,1408195779,2014,8,16,14,469.9630515,384.2697407,105.1501211,1.293207584,475.622835,384.4565894,105.3699548,1.388154467
352,1408199379,2014,8,16,15,477.6786575,387.5977979,105.8028923,1.255560168,476.7141218,388.2957822,107.6176707,1.285023692
353,1408202979,2014,8,16,16,506.1026597,386.807395,107.1645859,1.198315782,507.0610565,386.1931419,104.8046096,1.23742818
354,1408206579,2014,8,16,17,475.465794,386.8953301,104.4197751,1.135568394,465.2083372,386.6506984,104.2267592,1.167026004
355,1408210180,2014,8,16,18,456.9354547,388.1813193,104.2925098,1.137930656,457.7296041,390.0970684,104.8116462,1.190193577
356,1408213780,2014,8,16,19,477.7014795,391.2341553,109.4688888,1.168866466,477.0829472,393.7819467,109.2654268,1.216266538
357,1408217380,2014,8,16,20,480.6677968,396.1006721,111.8927745,1.187790182,476.9780209,399.7909669,111.762799,1.236599142
358,1408220979,2014,8,16,21,481.3614478,397.1937741,106.3350552,1.24513257,482.6357795,400.2191996,105.4946776,1.293311056
359,1408224579,2014,8,16,22,481.3428867,399.1729075,107.4677517,1.264983506,484.9116718,402.6446249,107.8261836,1.282095962
360,1408228179,2014,8,16,23,472.4403832,406.4094939,115.1862179,1.257632542,477.077126,410.452555,116.7077129,1.282100241
361,1408231779,2014,8,17,0,438.8049816,408.9976414,117.8727925,1.287618617,441.7452303,411.5889145,118.0150711,1.312128295
362,1408235379,2014,8,17,1,447.0168692,406.1050822,118.8741325,1.277594106,449.9494119,408.5700145,118.8003871,1.31844068
363,1408238979,2014,8,17,2,449.7378704,401.4160466,117.6347905,1.236430196,451.1910205,403.3574111,117.876911,1.271267186
364,1408242580,2014,8,17,3,453.1501719,397.1226416,118.870979,1.229955615,457.5269701,401.2210616,117.6707235,1.265309205
365,1408246180,2014,8,17,4,428.131262,399.8605916,121.5586724,1.247263226,428.4751464,403.3397167,122.3084126,1.292388431
366,1408249780,2014,8,17,5,419.2940625,389.7641398,124.7492029,1.182572696,415.7050869,390.4500711,124.4241996,1.209623703
367,1408253379,2014,8,17,6,418.7954033,389.5072631,124.4332014,1.183230852,427.9003101,389.8953973,123.7692792,1.226608672
368,1408256979,2014,8,17,7,434.936391,389.3409967,127.7935441,1.219840936,439.691036,388.8484454,127.8264884,1.245009561
369,1408260579,2014,8,17,8,459.0069916,387.5547544,126.5523676,1.204453547,467.6640479,387.6880262,125.8416284,1.288700366
370,1408264179,2014,8,17,9,457.3368681,386.2579225,126.8899692,1.360296061,449.0951021,385.9174543,128.2828995,1.438723295
371,1408267779,2014,8,17,10,452.3531091,385.3072404,131.1081937,1.373423813,447.6681451,385.077676,131.7785867,1.446669874
372,1408271380,2014,8,17,11,454.5146215,385.2288811,135.4156717,1.411202612,454.2838351,385.2663805,140.0197088,1.474734414
373,1408274980,2014,8,17,12,469.5680427,385.4361907,134.3324644,1.46980102,474.0817638,385.2246667,135.5434445,1.548949132
